id,lemma,normalized,pos,cefr_level,flelex_frequency,lexique_frequency,contextual_diversity,phonetic_ipa,morph_base,morph_structure,morph_decomposition,gloss_zh,decision_reason,eligibility_score,has_cfdict
11594,réécrire,réécrire,VER,C1,0.0652,3.949,0.78077,ʁeekʁiʁ,écrire,1-1-0,_ré/écrire,改写,target_content_with_gloss,0.678892,1
11640,sage-femme,sage-femme,NOM,C1,0.0652,2.209,0.52205,saʒfam,sage,0-2-0,/sage/femme,老娘,target_content_with_gloss,0.678892,1
11704,saoul,saoul,ADJ,C1,0.0652,11.987,2.87967,su,soûl,0-1-0,/§saoûl§,喝醉；醉酒,target_content_with_gloss,0.678892,1
11745,sauvegarder,sauvegarder,VER,C1,0.0652,2.437,0.94764,sovəgaʁde,sauf,0-2-1,/sauve/gard(er).er,保卫；保存,target_content_with_gloss,0.678892,1
11779,schéma,schéma,NOM,C1,0.0652,6.342,1.68708,ʃema,schéma,0-1-0,/schéma,图样；图表,target_content_with_gloss,0.678892,1
11824,secte,secte,NOM,C1,0.0652,5.839,1.25077,sɛkt,secte,0-1-1,/sect(e).e,党派；帮派,target_content_with_gloss,0.678892,1
11904,sevrer,sevrer,VER,C1,0.0652,0.994,0.17912,səvʁe,sevrer,0-1-1,/sevr(er).er,断奶,target_content_with_gloss,0.678892,1
11936,sifflet,sifflet,NOM,C1,0.0652,5.244,1.36405,siflɛ,siffler,0-1-1,/siffl(er).et,哨,target_content_with_gloss,0.678892,1
12196,souverain,souverain,ADJ,C1,0.0652,1.813,0.95989,suvəʁɛ̃,souverain,0-1-0,/souverain,君王；帝王,target_content_with_gloss,0.678892,1
12424,superstition,superstition,NOM,C1,0.0652,3.576,0.87569,sypɛʁstisjɔ̃,{stat},1-1-1,_super/{st(a/i)t}.ition,迷信,target_content_with_gloss,0.678892,1
12846,tinter,tinter,VER,C1,0.0652,1.171,0.13931,tɛ̃te,tinter,0-1-1,/tint(er).er,璆,target_content_with_gloss,0.678892,1
12852,tire-au-flanc,tire-au-flanc,NOM,C1,0.0652,0.453,0.19137,tiʁoflɑ̃,tirer,0-2-0,/tire/flanc,懒蛋,target_content_with_gloss,0.678892,1
12977,toxique,toxique,NOM,C1,0.0652,0.687,2.0545,tɔksik,toxique,0-1-1,/toxi(que).ique,有害；有毒,target_content_with_gloss,0.678892,1
13200,tuile,tuile,NOM,C1,0.0652,1.902,0.3368,tɥil,tuile,0-1-0,/tuile,瓦；瓴,target_content_with_gloss,0.678892,1
13293,uniforme,uniforme,ADJ,C1,0.0652,1.633,8.02817,ynifɔʁm,forme,1-1-0,_uni/forme,一律；一色,target_content_with_gloss,0.678892,1
13460,vernis,vernis,NOM,C1,0.0652,2.867,1.26914,vɛʁni,vernir,0-1-1,/vern(ir).is,琉璃,target_content_with_gloss,0.678892,1
13812,échauffer,échauffer,VER,C1,0.0652,3.339,0.57869,eʃofe,chaud,1-1-1,_é/chau(d)/ff.er,发怒；热身,target_content_with_gloss,0.678892,1
13978,élévation,élévation,NOM,C1,0.0652,0.763,0.28781,elevasjɔ̃,lever,1-1-1,_é/lev(er).ation,举起；升高,target_content_with_gloss,0.678892,1
13980,émanation,émanation,NOM,C1,0.0652,0.57,0.17453,emanasjɔ̃,émaner,0-1-1,/éman(er).ation,反映,target_content_with_gloss,0.678892,1
14198,évangéliser,évangéliser,VER,C1,0.0652,0.066,0.01684,evɑ̃ʒelize,Evangile,0-1-2,/Evangil(e).is.er,传教,target_content_with_gloss,0.678892,1
2223,chardon,chardon,NOM,C1,0.0648,0.307,0.08879,ʃaʁdɔ̃,chardon,0-1-0,/c[h]ardon,蓟,target_content_with_gloss,0.678874,1
8383,multitude,multitude,NOM,B2,3.1528,1.44,0.60318,myltityd,,1-0-1,_multi.tude,万众；人海,target_content_with_gloss,0.678781,1
12295,stocker,stocker,VER,B2,3.1514,5.867,0.78383,stoke,,0-1-1,/§stock§.er,囤积；存储,target_content_with_gloss,0.678766,1
12448,suprême,suprême,ADJ,B2,3.1512,11.968,3.20423,sypʁɛm,,0-1-0,/§suprême§,无上；最高,target_content_with_gloss,0.678764,1
45,absolu,absolu,NOM,C1,0.0614,0.56,1.96418,apsoly,{soudre},1-1-0,_ab/{solu},专制；纯属,target_content_with_gloss,0.678728,1
114,accumulation,accumulation,NOM,C1,0.0614,1.003,0.41947,akymylasjɔ̃,cumul,1-1-1,_a(d)c/cumul(er).ation,堆积；积累,target_content_with_gloss,0.678728,1
159,actualiser,actualiser,VER,C1,0.0614,0.503,0.08267,aktɥalize,actuel,0-1-2,/actu(e)/al.is.ation,更新,target_content_with_gloss,0.678728,1
187,administrateur,administrateur,NOM,C1,0.0614,3.684,0.84813,administʁatœʁ,ministr(e),1-1-1,_ad/ministr(e).ateur,干事；理事,target_content_with_gloss,0.678728,1
401,allaitement,allaitement,NOM,C1,0.0614,0.611,0.22964,alɛtəmɑ̃,lait,1-1-0,_a(d)/l/lait,哺乳,target_content_with_gloss,0.678728,1
432,allégresse,allégresse,NOM,C1,0.0614,0.699,0.29853,alegʁɛs,allègre,0-1-1,/allègr(e).esse,兴高采烈,target_content_with_gloss,0.678728,1
845,arête,arête,NOM,C1,0.0614,0.984,0.23729,aʁɛt,arête,0-1-0,/arête,刺儿；棱角,target_content_with_gloss,0.678728,1
1173,aéronautique,aéronautique,ADJ,C1,0.0614,0.478,0.26638,aeʁonotik,naute,1-1-1,_aéro/naut(e).ique,航空工程,target_content_with_gloss,0.678728,1
1285,baroque,baroque,NOM,C1,0.0614,0.13,0.16993,baʁɔk,baroque,0-1-0,/baroque,巴洛克,target_content_with_gloss,0.678728,1
1560,boucher,boucher,NOM,C1,0.0614,5.12,2.83068,buʃe,bouchon,0-1-0,/bouch(on),堵住；堵塞,target_content_with_gloss,0.678728,1
2280,cheptel,cheptel,NOM,C1,0.0614,0.155,0.06124,ʃɛptɛl,cheptel,0-1-0,/cheptel,畜,target_content_with_gloss,0.678728,1
2390,chômer,chômer,VER,C1,0.0614,0.801,0.19596,ʃome,chômer,0-1-1,/chôm(er).er,停产,target_content_with_gloss,0.678728,1
2919,conjoint,conjoint,ADJ,C1,0.0614,1.152,0.53582,kɔ̃ʒwɛ̃,joindre,1-1-1,_con/joind(re).t,联合；配偶,target_content_with_gloss,0.678728,1
3118,convenu,convenu,ADJ,C1,0.0614,2.38,2.63778,kɔ̃vəny,venir,1-1-1,_con/ven(ir).u,旧调重弹,target_content_with_gloss,0.678728,1
3344,cribler,cribler,VER,C1,0.0614,1.37,0.40263,kʁible,cribler,0-1-1,/cribl(er).er,筛,target_content_with_gloss,0.678728,1
3863,dixième,dixième,NOM,C1,0.0614,1.797,1.14666,dizjɛm,dix,0-1-1,/dix.ième,十位；第十,target_content_with_gloss,0.678728,1
3930,douillet,douillet,ADJ,C1,0.0614,2.484,0.891,dujɛ,douillet,0-1-1,/douill(et).et,娇气；温馨,target_content_with_gloss,0.678728,1
4282,dénigrer,dénigrer,VER,C1,0.0614,2.339,0.43631,denigʁe,dénigrer,0-1-1,/dénigr(er).er,诋毁；贬低,target_content_with_gloss,0.678728,1
4354,dérivé,dérivé,NOM,C1,0.0614,1.025,0.69657,deʁive,rive,1-1-1,_dé/riv(e).é,导出,target_content_with_gloss,0.678728,1
4362,dérouter,dérouter,VER,C1,0.0614,2.003,0.83435,deʁute,route,1-1-1,_dé/rout(e).er,难倒,target_content_with_gloss,0.678728,1
4892,exaltation,exaltation,NOM,C1,0.0614,0.459,0.19902,ɛgzaltasjɔ̃,haut,1-1-1,_ex/alt(ier).ation,兴高采烈,target_content_with_gloss,0.678728,1
4940,exhibitionnisme,exhibitionnisme,NOM,C1,0.0614,0.38,0.15922,ɛgzibisjonizm,{hib},1-1-2,_ex/{hib}.ition[n].isme,裸露狂；野战,target_content_with_gloss,0.678728,1
5311,flatteur,flatteur,ADJ,C1,0.0614,3.753,1.48347,flatœʁ,flatter,0-1-1,/flatt(er).eur,溢美；走狗,target_content_with_gloss,0.678728,1
5335,flou,flou,ADJ,C1,0.0614,6.582,1.89528,flu,flou,0-1-0,/flou,模糊；淡漠,target_content_with_gloss,0.678728,1
5572,frémissement,frémissement,NOM,C1,0.0614,0.225,0.07808,fʁemisəmɑ̃,frémir,0-1-1,/frém(ir).iss,战栗,target_content_with_gloss,0.678728,1
6139,herbivore,herbivore,ADJ,C1,0.0614,0.13,0.08267,ɛʁbivɔʁ,herbe,0-1-1,/herb(e)/i.vore,草食,target_content_with_gloss,0.678728,1
6140,herculéen,herculéen,ADJ,C1,0.0614,0.095,0.02449,ɛʁkyleɛ̃,Hercule,0-1-1,/Hercul(e).éen,大力士,target_content_with_gloss,0.678728,1
6159,hideux,hideux,ADJ,C1,0.0614,3.313,0.82517,idø,hideux,0-1-1,/hid(eux).eux,丑恶；可恶,target_content_with_gloss,0.678728,1
6275,humilié,humilié,ADJ,C1,0.0614,1.421,2.10655,ymilje,humilier,0-1-1,/humili(er).é,受辱,target_content_with_gloss,0.678728,1
6423,immerger,immerger,VER,C1,0.0614,1.386,0.21892,imɛʁʒe,{merg},1-1-1,_i(n)/m/{merg}.er,沉浸；浸泡,target_content_with_gloss,0.678728,1
6549,inanité,inanité,NOM,C1,0.0614,0.032,0.01531,inanite,inane,0-1-1,/inan(e).ité,无用；无益,target_content_with_gloss,0.678728,1
6619,incrustation,incrustation,NOM,C1,0.0614,0.152,0.05052,ɛ̃kʁystasjɔ̃,croûte,0-1-1,/incrust(er).ation,结壳；镶嵌,target_content_with_gloss,0.678728,1
6629,indicateur,indicateur,NOM,C1,0.0614,1.661,0.4853,ɛ̃dikatœʁ,indiquer,0-1-1,/indiqu(er)/c.ateur,迹象,target_content_with_gloss,0.678728,1
6646,indigène,indigène,NOM,C1,0.0614,2.383,0.83588,ɛ̃diʒɛn,indigène,0-1-0,/indigène,原住民；原地,target_content_with_gloss,0.678728,1
6657,indiscutable,indiscutable,ADJ,C1,0.0614,0.741,0.26179,ɛ̃diskytabl,discuter,1-1-1,_in/discut(er).able,不容置疑,target_content_with_gloss,0.678728,1
6730,infime,infime,ADJ,C1,0.0614,2.237,0.79608,ɛ̃fim,infime,0-1-0,/infime,渺,target_content_with_gloss,0.678728,1
6778,inhabité,inhabité,ADJ,C1,0.0614,1.149,0.25873,inabite,habiter,0-1-1,/habit(er).é,无人,target_content_with_gloss,0.678728,1
7109,islandais,islandais,ADJ,C1,0.0614,0.538,0.14391,islɑ̃dɛ,Islande,0-1-1,/Island(e).ais,冰岛语,target_content_with_gloss,0.678728,1
7174,jeûner,jeûner,VER,C1,0.0614,1.247,0.40723,ʒøne,jeun,0-1-0,/jeun,斋,target_content_with_gloss,0.678728,1
7214,jubilation,jubilation,NOM,C1,0.0614,0.218,0.09492,ʒybilasjɔ̃,jubiler,0-1-1,/jubil(é).ation,兴高采烈；喜庆,target_content_with_gloss,0.678728,1
7257,justification,justification,NOM,C1,0.0614,1.203,0.42866,ʒystifikasjɔ̃,juste,0-1-2,/just(e).ific.ation,单据；行长,target_content_with_gloss,0.678728,1
7262,jérémiade,jérémiade,NOM,C1,0.0614,0.772,0.33374,ʒeʁemjad,Jérémie,0-1-1,/Jérémi(e).ade,哀叹,target_content_with_gloss,0.678728,1
7426,licencieux,licencieux,ADJ,C1,0.0614,0.177,0.0444,lisɑ̃sjø,licite,0-1-2,/licenc(e).i.eux,婬；宕,target_content_with_gloss,0.678728,1
7718,maisonnée,maisonnée,NOM,C1,0.0614,0.329,0.13472,mɛzone,maison,0-1-1,/maison[n].ée,住户,target_content_with_gloss,0.678728,1
7725,majoration,majoration,NOM,C1,0.0614,0.123,0.05052,maʒoʁasjɔ̃,§maj§,0-1-2,/§maj§.or.ation,增加；附加费,target_content_with_gloss,0.678728,1
7808,manivelle,manivelle,NOM,C1,0.0614,0.066,0.33221,manivɛl,main,0-1-1,/mani(er)[v].elle,手摇柄,target_content_with_gloss,0.678728,1
8027,mesquin,mesquin,ADJ,C1,0.0614,3.361,0.84813,mɛskɛ̃,mesquin,0-1-0,/mesquin,小气,target_content_with_gloss,0.678728,1
8150,missile,missile,NOM,C1,0.0614,16.415,1.98714,misil,{miss},0-1-1,/{miss}.ile,导弹；飞弹,target_content_with_gloss,0.678728,1
8200,modéré,modéré,NOM,C1,0.0614,0.348,0.31843,modeʁe,modérer,0-1-1,/modér(er).é,中常；温和,target_content_with_gloss,0.678728,1
8270,monticule,monticule,NOM,C1,0.0614,0.674,0.19902,mɔ̃tikyl,mont,0-1-1,/mont.icule,丘；堽,target_content_with_gloss,0.678728,1
8364,muer,muer,VER,C1,0.0614,0.987,0.20974,mɥe,muer,0-1-1,/mu(er).er,脱发,target_content_with_gloss,0.678728,1
8521,méridional,méridional,ADJ,C1,0.0614,0.307,0.07808,meʁidjonal,{méri},0-2-2,/{méri}/{di}.on.al,南方人,target_content_with_gloss,0.678728,1
8549,météorologie,météorologie,NOM,C1,0.0614,0.269,0.11482,meteoʁoloʒi,météore,0-1-1,/météor(e).ologie,天道,target_content_with_gloss,0.678728,1
8841,obstiner,obstiner,VER,C1,0.0614,2.658,0.56644,ɔpstine,obstiner,0-1-1,/obstin(er).er,一意孤行,target_content_with_gloss,0.678728,1
8871,ocre,ocre,NOM,C1,0.0614,0.104,0.06736,ɔkʁ,ocre,0-1-1,/ocr(e).e,赭,target_content_with_gloss,0.678728,1
8920,ombrage,ombrage,NOM,C1,0.0614,0.345,0.11635,ɔ̃bʁaʒ,ombre,0-1-1,/ombr(e).age,芾,target_content_with_gloss,0.678728,1
9033,oscillation,oscillation,NOM,C1,0.0614,0.453,0.11941,osijasjɔ̃,osciller,0-1-1,/oscill(er).ation,振荡；颤动,target_content_with_gloss,0.678728,1
9320,passionnément,passionnément,ADV,C1,0.0614,1.171,0.51286,pasjonemɑ̃,passion,0-1-1,/passion[n]é.ment,眼巴巴,target_content_with_gloss,0.678728,1
9475,persuasion,persuasion,NOM,C1,0.0614,1.415,0.60318,pɛʁsɥazjɔ̃,persuader,0-1-1,/persua(der)/s.ion,信服；疏导,target_content_with_gloss,0.678728,1
9504,petitesse,petitesse,NOM,C1,0.0614,0.187,0.07961,pətitɛs,petit,0-1-1,/petit.esse,卑劣,target_content_with_gloss,0.678728,1
9601,pincer,pincer,VER,C1,0.0614,9.943,2.83374,pɛ̃se,pincer,0-1-1,/pinc(er),刺痛；夹紧,target_content_with_gloss,0.678728,1
9701,platitude,platitude,NOM,C1,0.0614,0.415,0.12554,platityd,plat,0-2-0,/plat/itude,卑躬屈节；庸俗,target_content_with_gloss,0.678728,1
9861,porcelet,porcelet,NOM,C1,0.0614,0.551,0.10563,pɔʁsəlɛ,porc,0-1-1,/porc.elet,仔猪；小猪,target_content_with_gloss,0.678728,1
9864,porosité,porosité,NOM,C1,0.0614,0.06,0.02603,poʁozite,pore,0-1-2,/por(e).os.ié,孔洞,target_content_with_gloss,0.678728,1
9969,poussette,poussette,NOM,C1,0.0614,1.934,0.56032,pusɛt,pousser,0-1-1,/pouss(er).ette,宝宝推车；宝宝车,target_content_with_gloss,0.678728,1
10114,profiteur,profiteur,NOM,C1,0.0614,1.158,0.24648,pʁofitœʁ,profit,0-1-1,/profit.eur,奸商；市侩,target_content_with_gloss,0.678728,1
10257,préambule,préambule,NOM,C1,0.0614,0.339,0.14544,pʁeɑ̃byl,ambulant,1-1-1,_pré/ambul(ant).e,序章；开场白,target_content_with_gloss,0.678728,1
10924,remaniement,remaniement,NOM,C1,0.0614,0.329,0.11329,ʁəmanimɑ̃,main,1-1-1,_re/mani(er).ement,大修；改组,target_content_with_gloss,0.678728,1
10950,remplissage,remplissage,NOM,C1,0.0614,0.535,0.22505,ʁɑ̃plisaʒ,emplir,1-1-2,_r/empl(ir).iss.age,填料,target_content_with_gloss,0.678728,1
11062,resplendir,resplendir,VER,C1,0.0614,0.816,0.1883,ʁɛsplɑ̃diʁ,splendeur,1-1-1,_re/splend(eur).ir,焕发,target_content_with_gloss,0.678728,1
11070,ressentiment,ressentiment,NOM,C1,0.0614,2.079,0.77006,ʁəsɑ̃timɑ̃,sentir,1-1-1,_re[s]/sent(ir).iment,怨忿；怨恨,target_content_with_gloss,0.678728,1
11451,régulateur,régulateur,NOM,C1,0.0614,1.339,0.35671,ʁegylatœʁ,règle,0-1-1,/règ[u]l(e).ateur,调节器,target_content_with_gloss,0.678728,1
11553,rétablissement,rétablissement,NOM,C1,0.0614,3.111,1.36405,ʁetablisəmɑ̃,établir,1-1-2,_r/établ(ir).iss.ement,康复,target_content_with_gloss,0.678728,1
11679,salé,salé,ADJ,C1,0.0614,4.617,1.12982,sale,sel,0-1-1,/s(e/a)l.é,卤；咸,target_content_with_gloss,0.678728,1
11705,saper,saper,VER,C1,0.0614,3.234,0.49602,sape,saper,0-1-1,/sap(er).er,挖墙脚,target_content_with_gloss,0.678728,1
12273,stationner,stationner,VER,C1,0.0614,2.25,0.3414,stasjone,station,0-1-1,/station[n].er,停放；停车,target_content_with_gloss,0.678728,1
12325,stupéfiant,stupéfiant,ADJ,C1,0.0614,3.706,1.35946,stypefjɑ̃,stupeur,0-1-2,/stup(eur).éfi.ant,了不起；惊爆,target_content_with_gloss,0.678728,1
12609,séquelle,séquelle,NOM,C1,0.0614,1.304,0.46846,sekɛl,{sequ},0-1-1,/{sequ}.elle,续作,target_content_with_gloss,0.678728,1
12793,terroriste,terroriste,ADJ,C1,0.0614,10.215,3.96816,tɛʁoʁist,terreur,0-1-1,/terr(eu/o)r.iste,恐怖分子,target_content_with_gloss,0.678728,1
12983,trachée,trachée,NOM,C1,0.0614,1.633,0.64299,tʁaʃe,trachée,0-1-1,/traché(e).e,嗓门；气管,target_content_with_gloss,0.678728,1
13022,tranchée,tranchée,NOM,C1,0.0614,3.025,1.0793,tʁɑ̃ʃe,trancher,0-1-1,/tranch(er).ée,濠,target_content_with_gloss,0.678728,1
13175,trouée,trouée,NOM,C1,0.0614,0.142,0.18524,tʁue,trou,0-1-1,/trou.ée,突破口,target_content_with_gloss,0.678728,1
13273,tôle,tôle,NOM,C1,0.0614,1.829,0.64911,tol,tôle,0-1-1,/tôl(e).e,薄板；铁板,target_content_with_gloss,0.678728,1
13278,ultime,ultime,ADJ,C1,0.0614,9.538,3.68034,yltim,ultime,0-1-1,/ultim(e).e,极致；终极,target_content_with_gloss,0.678728,1
13359,vacuité,vacuité,NOM,C1,0.0614,0.152,0.07042,vakɥite,vacuité,0-1-1,/vacu(ité).ité,空性,target_content_with_gloss,0.678728,1
13389,vandale,vandale,NOM,C1,0.0614,0.848,0.29853,vɑ̃dal,Vandale,0-1-0,/Vandale,古惑仔；小混混,target_content_with_gloss,0.678728,1
13450,verdoyant,verdoyant,ADJ,C1,0.0614,0.44,0.0643,vɛʁdwajɑ̃,vert,0-1-2,/ver(t/d).oy.ant,葱郁；青绿,target_content_with_gloss,0.678728,1
13866,écrasement,écrasement,NOM,C1,0.0614,0.728,0.26026,ekʁazəmɑ̃,écraser,0-1-1,/écras(er).ement,压碎,target_content_with_gloss,0.678728,1
14084,éprouvette,éprouvette,NOM,C1,0.0614,0.684,0.16228,epʁuvɛt,preuve,1-1-1,_é/pr(e)/ouv(er).ette,试管,target_content_with_gloss,0.678728,1
808,arrière-grand-père,arrière-grand-père,NOM,C1,0.0613,1.541,0.43938,aʁjɛʁgʁɑ̃pɛʁ,arrière,0-2-0,/arrière/grand-père,外祖父；太公,target_content_with_gloss,0.678724,1
146,acrobatie,acrobatie,NOM,C1,0.0592,0.741,0.20208,akʁobasi,acrobate,0-1-1,/acrobat(e).ie,把戏；杂技,target_content_with_gloss,0.678633,1
174,adhérent,adhérent,ADJ,C1,0.0592,0.111,0.09032,adeʁɑ̃,{hér},1-1-1,_ad/{hér}.ent,会员,target_content_with_gloss,0.678633,1
249,affinité,affinité,NOM,C1,0.0592,1.155,0.27404,afinite,fin,1-1-1,_a(d)/f/fin.ité,亲和力；相似性,target_content_with_gloss,0.678633,1
323,agrémenter,agrémenter,VER,C1,0.0592,0.367,0.06583,agʁemɑ̃te,agrès,0-1-1,/agrément.er,修饰,target_content_with_gloss,0.678633,1
350,aimant,aimant,NOM,C1,0.0592,3.57,2.12033,ɛmɑ̃,aimer,0-1-1,/aim(er).ant,磁钉；磁铁,target_content_with_gloss,0.678633,1
391,alignement,alignement,NOM,C1,0.0592,1.155,0.39498,aliɲəmɑ̃,ligne,1-1-1,_a(d)/lign(e).ement,盯住,target_content_with_gloss,0.678633,1
492,amollir,amollir,VER,C1,0.0592,0.082,0.01072,amoliʁ,mou,1-1-1,_a(d)/mol[l].ir,软化,target_content_with_gloss,0.678633,1
941,athéisme,athéisme,NOM,C1,0.0592,0.206,0.07042,ateizm,{thée},1-1-1,_a/{thée}.isme,无神,target_content_with_gloss,0.678633,1
1387,bide,bide,NOM,C1,0.0592,2.864,1.12064,bid,bidon,0-1-1,/bid(on).e,不成功；肚子,target_content_with_gloss,0.678633,1
1491,bobine,bobine,NOM,C1,0.0592,3.142,0.60931,bobin,bobine,0-1-1,/bobin(e).e,卷轴；线圈,target_content_with_gloss,0.678633,1
1769,buste,buste,NOM,C1,0.0592,1.81,0.59706,byst,buste,0-1-1,/bust(e).e,上身；半身,target_content_with_gloss,0.678633,1
1846,cafard,cafard,NOM,C1,0.0592,7.18,1.51408,kafaʁ,cafard,0-1-0,/cafard,曱甴；蟑蜋,target_content_with_gloss,0.678633,1
1983,carapace,carapace,NOM,C1,0.0592,1.636,0.53889,kaʁapas,carapace,0-1-0,/carapace,介壳；外壳,target_content_with_gloss,0.678633,1
2175,chameau,chameau,NOM,C1,0.0592,5.085,0.97214,ʃamo,chameau,0-1-0,/chameau,骆驼,target_content_with_gloss,0.678633,1
2465,clairon,clairon,NOM,C1,0.0592,1.513,0.37355,klɛʁɔ̃,clair,0-1-1,/clair.on,号角,target_content_with_gloss,0.678633,1
2840,concubin,concubin,NOM,C1,0.0592,1.589,0.31996,kɔ̃kybɛ̃,concubin,0-1-0,/concubin,簉,target_content_with_gloss,0.678633,1
2963,consigner,consigner,VER,C1,0.0592,2.497,0.96601,kɔ̃siɲe,signer,1-1-1,_con/sign(er).er,记载,target_content_with_gloss,0.678633,1
2986,consternation,consternation,NOM,C1,0.0592,0.228,0.1041,kɔ̃stɛʁnasjɔ̃,consterner,0-1-1,/constern(er).ation,惊愕,target_content_with_gloss,0.678633,1
3113,convenance,convenance,NOM,C1,0.0592,1.497,0.40723,kɔ̃vənɑ̃s,venir,1-1-1,_con/ven(ir).ance,相配；礼节,target_content_with_gloss,0.678633,1
3162,cordialement,cordialement,ADV,C1,0.0592,0.978,0.43784,kɔʁdjaləmɑ̃,coeur,0-1-2,/cordi(al).ale.ment,恳切；敬祝,target_content_with_gloss,0.678633,1
3204,costaud,costaud,ADJ,C1,0.0592,5.56,2.69902,kɔsto,costaud,0-1-0,/costaud,强壮；粗壮,target_content_with_gloss,0.678633,1
3741,diplomate,diplomate,NOM,C1,0.0592,3.152,1.04103,diplomat,diplôme,0-1-1,/diplôm(e).ate,圆滑；外交官,target_content_with_gloss,0.678633,1
3985,duperie,duperie,NOM,C1,0.0592,0.525,0.19137,dypəʁi,dupe,0-1-1,/dup(e).erie,虚谎；骗术,target_content_with_gloss,0.678633,1
4070,décideur,décideur,NOM,C1,0.0592,0.389,0.07961,desidœʁ,{cid(er)},1-1-1,_dé/{cid(er)}.eur,决策者,target_content_with_gloss,0.678633,1
4409,désirable,désirable,ADJ,C1,0.0592,1.253,0.47918,deziʁabl,désir,0-1-1,/désir.able,可取,target_content_with_gloss,0.678633,1
4697,enracinement,enracinement,NOM,C1,0.0592,0.028,0.01378,ɑ̃ʁasinəmɑ̃,racine,1-1-1,_en/racin(e).ement,根深蒂固,target_content_with_gloss,0.678633,1
4740,entraider,entraider,VER,C1,0.0592,3.639,1.07165,ɑ̃tʁɛde,aide,1-1-1,_entr(e)/aid(e).er,互助；援引,target_content_with_gloss,0.678633,1
4986,exposant,exposant,NOM,C1,0.0592,0.222,0.26485,ɛkspozɑ̃,poser,1-1-1,_ex/pos(er).ant,幂,target_content_with_gloss,0.678633,1
5302,flambeau,flambeau,NOM,C1,0.0592,1.636,0.51439,flɑ̃bo,flamme,0-1-1,/flamb(er).eau,爝,target_content_with_gloss,0.678633,1
5768,gestionnaire,gestionnaire,ADJ,C1,0.0592,0.307,0.5098,ʒɛstjonɛʁ,gérer,0-1-1,/gestion[n].aire,处理者；店长,target_content_with_gloss,0.678633,1
5881,gratte-ciel,gratte-ciel,NOM,C1,0.0592,1.434,0.47765,gʁatsjɛl,gratter,0-2-0,/gratt(er)/ciel,高层建筑；高楼,target_content_with_gloss,0.678633,1
5891,graveur,graveur,NOM,C1,0.0592,0.259,0.07961,gʁavœʁ,graver,0-1-1,/grav(er).eur,驱动器,target_content_with_gloss,0.678633,1
6468,implant,implant,NOM,C1,0.0592,5.915,0.99816,ɛ̃plɑ̃,planter,1-1-0,_i(n)/m/plant(er),植入,target_content_with_gloss,0.678633,1
6596,incompétent,incompétent,ADJ,C1,0.0592,3.56,0.84201,ɛ̃kɔ̃petɑ̃,compétent,1-1-1,_in/compét(ent).ent,不行；低效,target_content_with_gloss,0.678633,1
6639,indigence,indigence,NOM,C1,0.0592,0.104,0.04899,ɛ̃diʒɑ̃s,indigence,0-1-0,/indigence,穷苦,target_content_with_gloss,0.678633,1
6698,indéterminé,indéterminé,ADJ,C1,0.0592,1.196,0.3169,ɛ̃detɛʁmine,terme,2-1-0,_in_dé/termin(er),不明；未定,target_content_with_gloss,0.678633,1
6807,inlassablement,inlassablement,ADV,C1,0.0592,0.421,0.18371,ɛ̃lasabləmɑ̃,las,1-2-1,_in/las[s]/able.ment,坚持不懈,target_content_with_gloss,0.678633,1
7276,kilogramme,kilogramme,NOM,C1,0.0592,0.231,0.07502,kilogʁam,gramme,1-1-0,_kilo/gramme,公斤；千克,target_content_with_gloss,0.678633,1
7602,luzerne,luzerne,NOM,C1,0.0592,0.225,0.08114,lyzɛʁn,luzerne,0-1-0,/luzerne,苜,target_content_with_gloss,0.678633,1
8060,micro-onde,micro-onde,NOM,C1,0.0592,0.858,0.32456,mikʁoɔ̃d,onde,1-1-0,_micro/onde,微波,target_content_with_gloss,0.678633,1
8062,micro-organisme,micro-organisme,NOM,C1,0.0592,0.294,0.06889,mikʁoɔʁganizm,organisme,1-1-0,_micro/organisme,微生物,target_content_with_gloss,0.678633,1
8458,mécontent,mécontent,NOM,C1,0.0592,0.503,0.95377,mekɔ̃tɑ̃,content,1-1-0,_mé/content,不满,target_content_with_gloss,0.678633,1
9321,passivité,passivité,NOM,C1,0.0592,0.196,0.08573,pasivite,passion,0-1-2,/passion[n].iv(e).ité,消极性,target_content_with_gloss,0.678633,1
9425,perdant,perdant,ADJ,C1,0.0592,2.386,3.32823,pɛʁdɑ̃,perdre,0-1-1,/perd(re).ant,吊丝；失败者,target_content_with_gloss,0.678633,1
9454,perroquet,perroquet,NOM,C1,0.0592,4.396,1.01194,pɛʁokɛ,pierre,0-1-1,/P(i)err(oquet).oquet,鹦鹉,target_content_with_gloss,0.678633,1
9472,perspicace,perspicace,ADJ,C1,0.0592,2.655,1.11298,pɛʁspikas,perspicace,0-1-1,/perspicac(e).e,明察秋毫,target_content_with_gloss,0.678633,1
10050,privation,privation,NOM,C1,0.0592,1.146,0.33374,pʁivasjɔ̃,priver,0-1-1,/priv(er).ation,苦处,target_content_with_gloss,0.678633,1
10099,profane,profane,NOM,C1,0.0592,0.5,0.40876,pʁofan,profane,0-1-1,/profan(e).e,世俗；外行,target_content_with_gloss,0.678633,1
10169,propagande,propagande,NOM,C1,0.0592,3.459,1.1681,pʁopagɑ̃d,{pag},1-1-2,_pro/{pag}.and(e).e,宣传；文宣,target_content_with_gloss,0.678633,1
